Agricultural zone,month(bij),month(chara),rainfall (mm),temperature(avg),humidity(avg),sunlight(hour),direction of wind(deg),velocity of wind(km/h),label count,label
9,11.5,11.5,6.79,23.32,80.16,50.66,196.19,7.69,34,masterd seed
9,11.5,11.5,0.26,18.06,72.94,55.37,175.89,2.4,34,masterd seed
9,11.5,11.5,7.26,24.61,71.21,53.2,195.07,10.53,34,masterd seed
9,11.5,11.5,6.7,24.77,75.04,52.86,191.61,6.69,34,masterd seed
9,11.5,11.5,1.82,25.62,68.44,49.85,194.36,3.11,34,masterd seed
9,11.5,11.5,3.62,27.32,83.21,52.78,175.24,3.19,34,masterd seed
9,11.5,11.5,6.35,26.99,75.8,52.87,197.95,5.86,34,masterd seed
9,11.5,11.5,7.77,25.78,80.2,55.97,196.57,11.68,34,masterd seed
9,11.5,11.5,6.3,23,74.03,56.04,195.26,4.56,34,masterd seed
9,11.5,11.5,5.25,25.66,76.93,53.97,179.5,1.63,34,masterd seed
10,11.5,11.5,0,22.8,71.4,55,146,3.7,34,masterd seed
10,11.5,11.5,1.03,27.57,65.99,53.25,140.92,1.28,34,masterd seed
10,11.5,11.5,7.19,22.48,62.4,51.56,135.14,1.99,34,masterd seed
10,11.5,11.5,1.19,23.5,74.12,58.76,143.66,2.54,34,masterd seed
10,11.5,11.5,6.21,23.46,76.54,54.69,141.27,4.1,34,masterd seed
10,11.5,11.5,1.01,22.94,72.68,53.93,136.47,1.35,34,masterd seed
10,11.5,11.5,3.92,27.74,67.03,51.24,157.66,3.02,34,masterd seed
10,11.5,11.5,1.17,27.06,66.98,52.03,134.76,4.48,34,masterd seed
10,11.5,11.5,5.29,26.02,69.78,52.38,141.96,3.59,34,masterd seed
10,11.5,11.5,7.49,24.55,78.42,57.21,136.8,3.53,34,masterd seed
10,11.5,11.5,6.78,21.42,74.91,57.17,146.4,0.27,34,masterd seed
10,11.5,11.5,1.47,20.81,67.97,54.02,149.86,3.21,34,masterd seed
10,11.5,11.5,2.12,21.54,64.71,51.61,153.82,4.12,34,masterd seed
10,11.5,11.5,1.74,19.89,66.67,55.62,143.68,4.1,34,masterd seed
10,11.5,11.5,6.31,19.5,79.72,54.41,144.63,6.58,34,masterd seed
10,11.5,11.5,4.88,25.17,80.52,58.09,156.54,7.43,34,masterd seed
13,11.5,11.5,0,22.3,72.9,54,134,6.4,34,masterd seed
13,11.5,11.5,2.3,25.01,80.11,52.22,130.32,3.59,34,masterd seed
13,11.5,11.5,3.98,22.27,79.38,52.64,133.19,12.65,34,masterd seed
13,11.5,11.5,7.16,23.62,68.25,54.49,125.8,8.9,34,masterd seed
13,11.5,11.5,3.17,23.5,68.45,50.36,137.4,3.22,34,masterd seed
13,11.5,11.5,5.61,23.19,76.41,50.6,139.4,10.43,34,masterd seed
13,11.5,11.5,4.83,21.61,67.3,55.38,137.04,1.51,34,masterd seed
13,11.5,11.5,0.04,20.5,71.46,57.73,139.68,11.1,34,masterd seed
13,11.5,11.5,1.31,21.66,63.33,55.04,123.7,4.02,34,masterd seed
13,11.5,11.5,5.19,24.9,63.91,57.07,132.36,1.44,34,masterd seed
13,11.5,11.5,1.74,24.65,72.95,54.63,136.66,8.84,34,masterd seed
13,11.5,11.5,2.11,21.3,75.08,55.62,143.55,0.56,34,masterd seed
13,11.5,11.5,4.04,21.27,71.56,55.82,123.87,7.88,34,masterd seed
13,11.5,11.5,3.4,19.1,81.25,52.17,134.78,5.24,34,masterd seed
13,11.5,11.5,4.93,21.3,73.1,53.57,138.01,9.05,34,masterd seed
13,11.5,11.5,2.57,17.37,82.46,53.41,145.16,3.23,34,masterd seed
12,12,12,0.5,21.1,73,55.5,177,4.2,34,masterd seed
12,12,12,8.31,23.37,76.28,58.14,179.69,1.95,34,masterd seed
12,12,12,3.82,20.78,67.02,52.83,174.66,2.18,34,masterd seed
12,12,12,2.49,19.18,64.65,58.47,179.13,2.57,34,masterd seed
12,12,12,4.24,19.02,73.87,57.35,188.89,2.34,34,masterd seed
12,12,12,1.49,25.17,77.68,59.46,167.37,10.67,34,masterd seed
12,12,12,4.89,23.89,79.89,52.49,168.87,6.75,34,masterd seed
12,12,12,4,21.31,77.52,57.15,179.97,1.87,34,masterd seed
12,12,12,2.33,25.83,73.19,57.6,171.52,11.26,34,masterd seed
12,12,12,6.53,22.87,63.45,58.2,177.61,4.62,34,masterd seed
12,12,12,6.86,23.9,74.21,55.29,178.57,2.99,34,masterd seed
12,12,12,6.43,26.1,71.7,53.86,166.5,0.67,34,masterd seed
12,12,12,7.33,16.36,81.18,53.27,180.98,11.5,34,masterd seed
12,12,12,6.64,24.55,71.2,58.97,182.06,6.3,34,masterd seed
12,12,12,2.49,24.01,72.55,56.23,171.79,9.73,34,masterd seed
12,12,12,0.02,20.8,67.52,56.98,185.5,11.52,34,masterd seed
2,8,8,63,29.3,83.6,35,137,6.3,35,robi onion
2,8,8,57.97,29.3,74.14,34.81,143.14,0.3,35,robi onion
2,8,8,57.95,24.37,76.38,38.23,129.79,10.68,35,robi onion
2,8,8,60.91,34.05,80.49,31.41,147.22,12.07,35,robi onion
2,8,8,64.62,33.78,83.52,35.1,136.28,6.93,35,robi onion
2,8,8,58.22,33.6,74.24,37.45,127.11,3.65,35,robi onion
2,8,8,58.93,29.99,80.89,36.93,141.66,8.21,35,robi onion
2,8,8,67.45,31.85,81.78,33.6,139.91,6.92,35,robi onion
2,8,8,62,28.89,85.77,31.57,143.39,10.99,35,robi onion
2,8,8,67.95,29.31,74.56,33.02,135.51,9.11,35,robi onion
2,8,8,59.07,28.97,73.83,32.4,141.41,1.74,35,robi onion
2,8,8,63.24,27.73,73.98,33.79,135.91,9.53,35,robi onion
2,8,8,56.93,24.6,80.57,38.3,132.19,0.8,35,robi onion
2,8,8,58.29,26.18,90.12,33.29,135.33,3.68,35,robi onion
2,8,8,57.69,26.66,86.79,32.83,142.52,0.58,35,robi onion
2,8,8,62.88,33.34,82.23,34.04,125.43,1.58,35,robi onion
3,12,12,1,22.8,71.9,54.8,204,5.1,35,robi onion
3,12,12,1.76,27.78,77.32,52.1,209.8,1.5,35,robi onion
3,12,12,5.99,20.38,75.94,55.3,208.12,9.37,35,robi onion
3,12,12,2.96,19.13,72.24,54.14,193.69,11.06,35,robi onion
3,12,12,6.38,21.11,81.88,57.59,193.43,9.51,35,robi onion
3,12,12,8.78,18.13,65.49,53.16,211.2,6.03,35,robi onion
3,12,12,6.79,19.56,69.15,53.54,194.36,7.65,35,robi onion
3,12,12,4.95,24.56,77.18,53.12,202.68,7.87,35,robi onion
3,12,12,3.16,19.31,74.01,53.39,214.02,0.08,35,robi onion
3,12,12,0.94,26.75,70.4,56.96,201.76,0.07,35,robi onion
3,12,12,7.71,22.55,77.97,53.29,215.04,12.16,35,robi onion
3,12,12,2.99,18.22,78.2,54.14,193.17,11.71,35,robi onion
3,12,12,7.38,19.06,72.84,53.77,203.42,1.27,35,robi onion
3,12,12,0.74,18.67,75.5,51.99,211.22,5.64,35,robi onion
3,12,12,1.05,21.15,74.53,51.37,192.28,7.31,35,robi onion
3,12,12,5.79,18.98,81.71,52.69,213.8,1.25,35,robi onion
4,7,7,96,28.6,86.1,23.5,179,7.3,35,robi onion
4,7,7,95.47,29.25,87.12,20.91,170.68,12.15,35,robi onion
4,7,7,92.13,27.6,92.68,26.42,176.42,5.96,35,robi onion
4,7,7,90.01,29.59,77.2,20.27,175.73,2.72,35,robi onion
4,7,7,93.47,30.97,80.05,23.28,176.79,8.26,35,robi onion
4,7,7,103.51,30.53,76.27,25.14,189.26,15.13,35,robi onion
4,7,7,89.75,29.12,88.58,22.94,176.24,8.96,35,robi onion
4,7,7,98.07,28.6,84.42,22.16,170.16,11.05,35,robi onion
4,7,7,93.31,27.36,93.04,23.54,187.48,1.86,35,robi onion
4,7,7,101.92,28.98,80.69,20.66,176.47,13.42,35,robi onion
4,7,7,89.01,28.99,82.43,25,185.24,12.35,35,robi onion
4,7,7,90.07,31.65,91.94,22.82,173.84,11.52,35,robi onion
4,7,7,100.61,32.5,84.89,21.47,189.73,6.97,35,robi onion
4,7,7,100.19,31.58,89.29,26.16,176.96,7.12,35,robi onion
4,7,7,102.61,26.38,93.56,25.04,187.94,7.78,35,robi onion
4,7,7,96.12,28.36,79.78,26.53,175.18,6.8,35,robi onion
5,11,11,10,25.5,73.2,51.5,189,3.7,35,robi onion
5,11,11,4.58,24.64,64.14,52.87,180.15,1.35,35,robi onion
5,11,11,2.11,26.34,77.06,53.36,183.47,8.61,35,robi onion
5,11,11,11.18,30.37,79.88,49.43,180.39,5.47,35,robi onion
5,11,11,13.18,28.74,63.7,50.94,185.61,6.12,35,robi onion
5,11,11,6.96,23.29,65.54,52.34,193.8,0.22,35,robi onion
5,11,11,10.83,29.04,65.76,53.36,196.41,10.87,35,robi onion
5,11,11,2.78,30.37,81.24,50.13,177.07,3.92,35,robi onion
5,11,11,3.42,25.69,74.88,48.29,200.68,10.76,35,robi onion
5,11,11,11.66,27.96,66.41,52.57,195.5,0.06,35,robi onion
5,11,11,15.27,29.74,66.59,48.49,185.42,4.18,35,robi onion
5,11,11,5.3,24.82,82.79,50.22,188.74,8.96,35,robi onion
5,11,11,6.53,22.35,83.15,47.78,197.14,2.09,35,robi onion
5,11,11,14.11,28.16,76.76,55.29,189.95,5.95,35,robi onion
5,11,11,15.94,24.34,82.63,48.45,188.21,4.54,35,robi onion
5,11,11,12.29,21.46,64.81,50.11,180.25,7.44,35,robi onion
5,4,4,25,28.4,58.6,53.5,181,6.5,36,khorip onion
5,4,4,23.24,31.94,59.16,57.05,169.46,9.75,36,khorip onion
5,4,4,18.53,26.49,55.44,55.59,183.83,9.05,36,khorip onion
5,4,4,31.27,25.59,68.02,56.95,178.59,1.25,36,khorip onion
5,4,4,18.35,32.44,64.03,54.53,183.29,14.16,36,khorip onion
5,4,4,29.19,27.88,58.16,56.77,177.57,6.95,36,khorip onion
5,4,4,28.62,23.91,66.94,53.01,190.65,4.71,36,khorip onion
5,4,4,23.47,28.93,65.27,56.37,171.28,8.21,36,khorip onion
5,4,4,19.73,25.96,68.11,53.43,171.93,3.1,36,khorip onion
5,4,4,31.95,30.2,53.25,57.5,191.78,13.31,36,khorip onion
5,4,4,28.78,30.97,48.84,52.31,189.8,4.14,36,khorip onion
5,4,4,20.98,23.48,55.7,54.99,179.7,13.79,36,khorip onion
5,4,4,17.44,26.78,53.9,51.39,174.08,7.51,36,khorip onion
5,4,4,21.56,32.01,63.38,53.04,178.77,13.66,36,khorip onion
5,4,4,20.31,30.38,63.72,56.75,169.74,6.45,36,khorip onion
5,4,4,23.34,27.84,59.7,51.48,192.49,8.06,36,khorip onion
6,4,4,8,26.7,63.8,52,171,5.6,36,khorip onion
6,4,4,8.5,27.47,58.15,54.81,168.99,10.52,36,khorip onion
6,4,4,13.17,30.16,66.44,53.83,166.27,9.01,36,khorip onion
6,4,4,13.18,26.92,65.26,50.34,182.91,5.82,36,khorip onion
6,4,4,14.49,24.85,71.18,54.54,176.58,9.99,36,khorip onion
6,4,4,13.46,22.77,63.88,51.29,166.68,2.27,36,khorip onion
6,4,4,4.29,27.48,60.79,54.4,174.25,12.51,36,khorip onion
6,4,4,1.58,23.15,64.37,48.91,164.41,1.82,36,khorip onion
6,4,4,15.33,28.28,57.42,49.53,167.07,12.94,36,khorip onion
6,4,4,13.07,29.41,64.01,51.9,177.01,1.04,36,khorip onion
6,4,4,5.86,25.35,56.88,53.68,167.98,12.77,36,khorip onion
6,4,4,9.3,22.8,54.01,55.47,162.88,8.69,36,khorip onion
6,4,4,2.42,25.77,53.92,51.82,171.28,0.7,36,khorip onion
6,4,4,12.55,31.14,71.86,55,166.01,9.06,36,khorip onion
6,4,4,2.85,25.01,54.08,49.52,162.71,10.85,36,khorip onion
6,4,4,4.61,28.32,56.63,50.59,171.71,7.15,36,khorip onion
6,11,11,3,24,74.5,56,144,3.7,37,robi onion
6,11,11,9.55,20.4,69.1,54.38,145.6,5.51,37,robi onion
6,11,11,8.79,20.55,75.35,52.18,151.06,7.92,37,robi onion
6,11,11,0.89,28.54,70,57.77,137.66,5.32,37,robi onion
6,11,11,10.35,21.95,67.16,57.58,133.97,5.82,37,robi onion
6,11,11,6.01,23.03,78.65,58.53,135.33,4.39,37,robi onion
6,11,11,2.72,26.2,75.13,55.67,139.42,3.19,37,robi onion
6,11,11,4.13,23.48,77.54,53.56,138.95,8.16,37,robi onion
6,11,11,6.21,23.6,83.4,53.62,149.3,1.09,37,robi onion
6,11,11,9.1,25.89,65.31,52.23,153.3,1.17,37,robi onion
6,11,11,9.04,22.44,70.08,52.52,137.76,0.41,37,robi onion
6,11,11,0.65,20.06,84.02,52.7,132.55,4.12,37,robi onion
6,11,11,10.41,24.3,73.44,57.9,137.31,2.35,37,robi onion
6,11,11,2.2,26.04,65.09,55.01,144.58,2.93,37,robi onion
6,11,11,6.73,19.77,76.97,53.98,139.43,9.65,37,robi onion
6,11,11,6.04,27.49,82.85,55.25,142.88,2.43,37,robi onion
7,11,11,11.5,26.4,76.4,48.5,202,2.8,37,robi onion
7,11,11,3.84,22.49,81.35,50.1,190.5,8.91,37,robi onion
7,11,11,6.97,23.58,76.48,44.72,210.69,4.06,37,robi onion
7,11,11,16.61,24.63,78.09,46.99,210.54,4.19,37,robi onion
7,11,11,14.02,27.31,72.14,44.76,197.26,3.69,37,robi onion
7,11,11,7.39,22.78,74.3,50.77,201.59,0.28,37,robi onion
7,11,11,17.2,23.48,81.83,51.61,207.6,1.54,37,robi onion
7,11,11,3.81,28.02,82.56,47.25,197.56,6.53,37,robi onion
7,11,11,11.69,30.77,72.3,50.98,197.68,6.48,37,robi onion
7,11,11,11.58,31.02,76.6,47.7,190.39,0.58,37,robi onion
7,11,11,12.79,23.37,69.5,44.73,209.77,3.57,37,robi onion
7,11,11,19.22,22.93,78.18,48.44,199.87,6.5,37,robi onion
7,11,11,17.41,25.36,71.23,52.07,190.66,1.6,37,robi onion
7,11,11,15.87,25.9,82.72,49.22,191.93,5.69,37,robi onion
7,11,11,16.26,23.4,83.08,49.07,198.21,0.42,37,robi onion
7,11,11,8.81,24.8,82.86,50.04,194.35,0.2,37,robi onion
8,2,2,6.5,19.3,59.5,47.5,186,3.2,37,robi onion
8,2,2,9.99,22.25,63.1,47.04,188.27,10.88,37,robi onion
8,2,2,3.46,17.61,62.33,45.45,197.21,0.94,37,robi onion
8,2,2,11.63,20.2,55.28,45.38,182.48,1.53,37,robi onion
8,2,2,12.4,18.38,52.76,47.5,175.58,10.68,37,robi onion
8,2,2,2.81,19.83,62.28,45.45,188.46,2.11,37,robi onion
8,2,2,0.83,18.86,50.83,48.21,190.32,1.55,37,robi onion
8,2,2,0.29,17.99,59.28,50.12,177.27,5.48,37,robi onion
8,2,2,0.69,19.98,50.14,49.8,195.13,2.88,37,robi onion
8,2,2,7.38,21.63,55.38,45.03,190.1,3.18,37,robi onion
8,2,2,2.94,16.58,57.55,49.43,187.26,0.58,37,robi onion
8,2,2,0.55,20.5,53.71,45.75,179.01,3.81,37,robi onion
8,2,2,3.97,22.15,54.19,46.63,186.38,9.14,37,robi onion
8,2,2,6.82,16.8,58.44,49.31,180.9,3.28,37,robi onion
8,2,2,3.97,21.18,63.93,48.77,185.23,3.92,37,robi onion
8,2,2,7.55,15.8,55.63,47.66,194.19,4.88,37,robi onion
9,11,11,5,25,76.7,53,181,3.9,37,robi onion
9,11,11,9.02,21.62,71.2,55.08,179.64,1.18,37,robi onion
9,11,11,5.59,27.96,81.32,56.54,172.31,2.26,37,robi onion
9,11,11,9.86,23.83,79.92,50.21,170.27,0.85,37,robi onion
9,11,11,2.73,29.05,68.51,52.77,169.35,4.27,37,robi onion
9,11,11,5.32,21.87,79.98,52.84,175.99,9.4,37,robi onion
9,11,11,12.89,27.75,72.86,56.05,177.9,0.23,37,robi onion
9,11,11,7.07,27.94,70.54,55.18,182.78,11.28,37,robi onion
9,11,11,9.63,28.51,67.98,52.72,191.5,7.97,37,robi onion
9,11,11,7.28,27.29,73.4,51.89,174.72,9.52,37,robi onion
9,11,11,8.82,23.81,80.83,49.1,192.22,9.73,37,robi onion
9,11,11,0.73,20.4,75.5,49.05,173.43,5.41,37,robi onion
9,11,11,9.83,20.44,84.03,55.43,176.16,5.5,37,robi onion
9,11,11,6.64,22.29,85.33,54.46,178.22,10.7,37,robi onion
9,11,11,1.18,24.94,71.64,54.01,190.79,2.91,37,robi onion
9,11,11,7.99,26.13,68.48,56.54,187.32,3.14,37,robi onion
10,12,12,0,20.4,74.2,49.5,129,6,37,robi onion
10,12,12,2.04,18.98,71.52,47.05,127.45,3.17,37,robi onion
10,12,12,7.79,16.99,71.72,46.51,131.69,3.68,37,robi onion
10,12,12,3.69,20.85,70.24,52.91,127.85,2.22,37,robi onion
10,12,12,1.34,16.32,75.37,48.39,121.06,5.69,37,robi onion
10,12,12,0.83,24.23,71.57,46.42,120.3,8.48,37,robi onion
10,12,12,1.43,16.21,79.06,48.39,131.31,13.84,37,robi onion
10,12,12,5.3,17.6,81.64,50.27,133.38,0.84,37,robi onion
10,12,12,7.7,23.64,82.23,48.24,118.4,13.76,37,robi onion
10,12,12,1.89,19.19,74.22,52.6,119.82,6.56,37,robi onion
10,12,12,7.23,25.01,83.54,52.24,120.18,0.7,37,robi onion
10,12,12,6.37,16.07,70.48,47.71,137.7,11.98,37,robi onion
10,12,12,4.67,22.11,70.21,45.82,127.5,9.8,37,robi onion
10,12,12,4.16,20.66,70.26,50.15,128.55,2.45,37,robi onion
10,12,12,1.2,22.68,82.91,51.03,135.99,9.99,37,robi onion
10,12,12,3.75,20.81,65.33,50.83,124.49,9.43,37,robi onion
13,12,12,1,22.8,71.9,54.8,204,5.1,37,robi onion
13,12,12,2.4,23.99,62.13,58.25,201.44,1.15,37,robi onion
13,12,12,0.63,22.99,75.13,57.14,215.72,9.28,37,robi onion
13,12,12,2.49,27.73,65.33,53.99,213.57,1.51,37,robi onion
13,12,12,6.63,21.21,71.62,54.77,206.08,1.59,37,robi onion
13,12,12,4.94,18.07,69.3,53.67,211.19,3.12,37,robi onion
13,12,12,5.86,18.95,77.83,54.83,204.66,8.81,37,robi onion
13,12,12,0.63,22.75,76.07,51.67,199.49,7.84,37,robi onion
13,12,12,4.87,19.07,63.89,53.05,198.35,0.62,37,robi onion
13,12,12,7.62,22.64,78.25,56.79,215.31,3.55,37,robi onion
13,12,12,5.7,22.42,68.97,57.02,212.88,0.64,37,robi onion
13,12,12,6.02,24.56,78.17,50.94,212.9,0.75,37,robi onion
13,12,12,7.77,19.37,70.8,54.38,202.59,6.52,37,robi onion
13,12,12,1.05,26.09,76.56,53.4,213.77,10.55,37,robi onion
13,12,12,2.71,19.14,65.42,57.13,206.39,9.26,37,robi onion
13,12,12,0.8,19.8,81.56,53.73,206.28,10.78,37,robi onion
1,2.75,2.75,14,27.6,73.6,52.3,210,6.3,38,papaya
1,2.75,2.75,6.47,27.76,69.18,55.32,216.98,0.35,38,papaya
1,2.75,2.75,16.2,25.33,78.04,53.08,206.99,1.63,38,papaya
1,2.75,2.75,10.49,27.06,69.15,55.07,206.21,6.54,38,papaya
1,2.75,2.75,9.56,27.61,73.76,50.94,210.12,14.27,38,papaya
1,2.75,2.75,17.62,28.8,73.37,53.42,204.56,8.53,38,papaya
1,2.75,2.75,18.1,24.33,81.59,53.68,216.91,7.28,38,papaya
1,2.75,2.75,8.24,25.55,71.04,54.05,201.49,9.91,38,papaya
1,2.75,2.75,19.73,27.79,72.5,52.35,212.11,8.22,38,papaya
1,2.75,2.75,20.63,26.61,82.36,53.13,210.5,6.67,38,papaya
1,2.75,2.75,8.59,28.64,75.58,51.67,204.4,7.15,38,papaya
1,2.75,2.75,16.42,27.04,69.67,54.29,212.34,10.55,38,papaya
1,2.75,2.75,10.12,26.44,81.1,54.1,203.82,6.28,38,papaya
1,2.75,2.75,21.9,28.29,79.78,49,210.88,10.71,38,papaya
1,2.75,2.75,19.99,31.62,74.77,50.8,200.86,9.49,38,papaya
1,2.75,2.75,6.52,29.48,78.28,56.01,198.82,14.3,38,papaya
2,2.75,2.75,3,26.5,62.7,58,205,6.7,38,papaya
2,2.75,2.75,8.23,30.42,56.55,54.1,215.74,7.44,38,papaya
2,2.75,2.75,4.17,28.88,56.64,55.63,205.31,0.99,38,papaya
2,2.75,2.75,4.85,25.94,61.18,55,199.31,7.83,38,papaya
2,2.75,2.75,0.23,25.7,70.22,60.77,213.85,7.22,38,papaya
2,2.75,2.75,6.94,25.12,72.62,59.08,214.52,0.83,38,papaya
2,2.75,2.75,1.68,26.71,66.44,57.12,200.73,12.07,38,papaya
2,2.75,2.75,3.43,25.5,55.93,57.69,212.79,0.11,38,papaya
2,2.75,2.75,8.09,21.69,66.34,56.3,202.07,11.34,38,papaya
2,2.75,2.75,3.68,27.59,59.27,54.33,196.74,2.83,38,papaya
2,2.75,2.75,2.81,24.47,58.87,57.87,201.34,11.54,38,papaya
2,2.75,2.75,3.14,26.49,56.64,55.28,195.13,2.41,38,papaya
2,2.75,2.75,3.26,29.66,53.72,57.02,195.1,11.7,38,papaya
2,2.75,2.75,6.65,27.84,63.64,58.09,199.75,0.42,38,papaya
2,2.75,2.75,0.87,23.34,62.32,54,212.66,12.97,38,papaya
2,2.75,2.75,0.63,23.36,59.48,55.84,197.02,5.67,38,papaya
5,2.75,2.75,14,27.3,64.3,55.5,206,6.2,38,papaya
5,2.75,2.75,16.22,24.28,63.96,53.2,211.38,7.71,38,papaya
5,2.75,2.75,13.11,29.76,66.87,59.25,215.56,1.39,38,papaya
5,2.75,2.75,7.04,23.49,64.27,54.41,199.37,13.08,38,papaya
5,2.75,2.75,8.04,27.88,74.04,54.74,216.32,13.45,38,papaya
5,2.75,2.75,10.56,29.64,71.44,56.54,209.33,11.32,38,papaya
5,2.75,2.75,6.26,27.78,63.51,58.06,200.72,8,38,papaya
5,2.75,2.75,13.56,30.31,67.65,56.67,196.29,11.97,38,papaya
5,2.75,2.75,13.86,29.93,54.94,59.14,202.35,1.17,38,papaya
5,2.75,2.75,13.7,23.04,73.33,53.5,199.06,9.31,38,papaya
5,2.75,2.75,7.35,31.78,72.12,54.09,215.35,1.37,38,papaya
5,2.75,2.75,19.52,26.46,58.99,52.26,201.48,11.27,38,papaya
5,2.75,2.75,11.71,31.3,72.82,58.05,216.95,1.79,38,papaya
5,2.75,2.75,8.92,28.19,54.36,56.67,199.2,9.23,38,papaya
5,2.75,2.75,15.33,24.27,60.54,54.24,211.08,10.78,38,papaya
5,2.75,2.75,7.1,26.86,68.63,57.27,202.51,4.82,38,papaya
6,2.75,2.75,2,25.3,61.2,55,192,5.6,38,papaya
6,2.75,2.75,3.92,20.32,67.99,57.79,199.83,10.12,38,papaya
6,2.75,2.75,0.81,22.16,62.72,56.46,181.96,5.39,38,papaya
6,2.75,2.75,7.63,25.7,65.76,58.28,189.96,0.75,38,papaya
6,2.75,2.75,6.36,24.49,59.62,51.97,198.41,2,38,papaya
6,2.75,2.75,4.91,26.15,64.66,58.34,199.02,12.39,38,papaya
6,2.75,2.75,4.16,30,64.68,52.39,200.08,6.47,38,papaya
6,2.75,2.75,9.66,22.54,51.5,55.75,186.49,1.42,38,papaya
6,2.75,2.75,1.11,25.12,64.17,57.97,183.95,1.07,38,papaya
6,2.75,2.75,7.37,25.35,59.42,53.47,181.21,1.92,38,papaya
6,2.75,2.75,1.53,25.09,61.97,51,191.11,0.23,38,papaya
6,2.75,2.75,1.43,23.57,68.48,56.53,183.69,12.69,38,papaya
6,2.75,2.75,5.67,25.22,63.36,55.23,193.47,8.88,38,papaya
6,2.75,2.75,5.59,20.31,61.94,53.94,196.39,8.7,38,papaya
6,2.75,2.75,3.7,20.8,56.33,57.36,189.08,5.78,38,papaya
6,2.75,2.75,9.9,26.18,51.44,54.33,197.24,4.61,38,papaya
8,2.75,2.75,12,27.7,64.4,53,212,4.4,38,papaya
8,2.75,2.75,16.53,28.61,74.12,49.01,207.26,2.36,38,papaya
8,2.75,2.75,9,31.55,64.12,51.03,209.34,6.07,38,papaya
8,2.75,2.75,6.11,29.84,59.87,55.06,200.14,7.47,38,papaya
8,2.75,2.75,17.99,23.93,55.14,54.4,217.22,7.88,38,papaya
8,2.75,2.75,14.09,27.33,69.85,54.36,216.36,3.57,38,papaya
8,2.75,2.75,17.83,28.33,69.14,56.4,219.05,0,38,papaya
8,2.75,2.75,12.9,29.98,59.43,50.97,213.15,5.65,38,papaya
8,2.75,2.75,17.31,26.22,71.38,56.23,204.04,5.79,38,papaya
8,2.75,2.75,14.52,26.79,64.06,56.63,203.09,2.51,38,papaya
8,2.75,2.75,19.83,25.17,63.86,50.78,219.71,2.51,38,papaya
8,2.75,2.75,11.47,23.35,69.88,51.02,210.28,12.19,38,papaya
8,2.75,2.75,9.74,28.91,74.3,57,220.06,4.34,38,papaya
8,2.75,2.75,13.39,31.11,62.31,56.03,209.79,11.18,38,papaya
8,2.75,2.75,8.31,29.92,61.6,56.21,217.64,1.92,38,papaya
8,2.75,2.75,19.85,25.43,58.77,56.14,202.76,4.69,38,papaya
9,2.75,2.75,11,25.9,69,48,179,6.3,38,papaya
9,2.75,2.75,3.92,24.25,68.01,49.53,167.25,0.26,38,papaya
9,2.75,2.75,16.56,26.97,70.49,50.12,186.95,10.6,38,papaya
9,2.75,2.75,17,21.34,62.05,48.67,190.45,11.26,38,papaya
9,2.75,2.75,9.9,27.92,59.11,49.89,175.63,10.26,38,papaya
9,2.75,2.75,17.97,30.04,77.87,46.75,179.62,5.66,38,papaya
9,2.75,2.75,5.41,27.51,70.97,48.89,176.51,13.86,38,papaya
9,2.75,2.75,13.62,24.75,67.37,47.35,169.57,11.15,38,papaya
9,2.75,2.75,6.28,26.03,67.6,51.35,168.83,12.37,38,papaya
9,2.75,2.75,3.58,22.24,73.14,48.16,167.26,2.06,38,papaya
9,2.75,2.75,15.71,30.6,70.28,47.42,181.92,13.21,38,papaya
9,2.75,2.75,9.69,29.86,72.89,45.6,185.92,3.53,38,papaya
9,2.75,2.75,8.53,22.77,66.06,47.11,179.79,1.88,38,papaya
9,2.75,2.75,17.45,21.89,76.55,49.72,189.67,1.09,38,papaya
9,2.75,2.75,14.87,25.29,72.72,50.51,174.15,4.09,38,papaya
9,2.75,2.75,17.44,27.39,78.87,49.75,171.59,3.75,38,papaya
10,2.75,2.75,4,27,59.4,59,208,5.6,38,papaya
10,2.75,2.75,3.09,23.49,52.27,60.83,206.96,2.36,38,papaya
10,2.75,2.75,4.67,29.08,55.13,61.96,198.57,2.57,38,papaya
10,2.75,2.75,1.41,28.08,61.32,57.88,203.63,4.42,38,papaya
10,2.75,2.75,11.76,28.74,59.04,55.47,216.96,5.97,38,papaya
10,2.75,2.75,3.47,27.6,53.9,61.68,198.86,6.8,38,papaya
10,2.75,2.75,0.43,23.92,65.95,55.81,215.67,6.05,38,papaya
10,2.75,2.75,8.76,30.8,51.73,57.29,207.85,2.97,38,papaya
10,2.75,2.75,0.22,25.7,53.82,57.05,206.52,4.94,38,papaya
10,2.75,2.75,11.73,30.57,55.18,62.74,199.47,1.72,38,papaya
10,2.75,2.75,1.14,22.85,51.64,59.34,219.81,6.63,38,papaya
10,2.75,2.75,3.42,23.79,53.97,55.98,218.54,5.67,38,papaya
10,2.75,2.75,11.75,27.95,64.71,62.59,210.01,11.8,38,papaya
10,2.75,2.75,1.15,28.43,65.49,55.92,197.72,8.3,38,papaya
10,2.75,2.75,6,25.34,65,60.48,209.58,12.47,38,papaya
10,2.75,2.75,3.76,25.78,61.57,59.43,208.64,2.9,38,papaya
1,10.5,10.5,41,28.1,82.9,44.7,228,3.6,39,robi pumpkin Cucurbita
